Created as New Dataset,Sample 052 By Administrator Date Tuesday, October 29 2019
cm-1,A,
1616,0.512,
1615.88,0.5122,
1615.75,0.5123,
1615.63,0.5122,
1615.5,0.5122,
1615.38,0.5122,
1615.25,0.5121,
1615.13,0.5119,
1615,0.5118,
1614.88,0.5119,
1614.75,0.5122,
1614.63,0.5125,
1614.5,0.5127,
1614.38,0.5129,
1614.25,0.5127,
1614.13,0.5124,
1614,0.5122,
1613.88,0.5121,
1613.75,0.5122,
1613.63,0.5123,
1613.5,0.5123,
1613.38,0.5122,
1613.25,0.5122,
1613.13,0.5121,
1613,0.5121,
1612.88,0.5122,
1612.75,0.5125,
1612.63,0.5127,
1612.5,0.5128,
1612.38,0.5126,
1612.25,0.5123,
1612.13,0.5123,
1612,0.5124,
1611.88,0.5124,
1611.75,0.5122,
1611.63,0.5119,
1611.5,0.5116,
1611.38,0.5116,
1611.25,0.5117,
1611.13,0.5119,
1611,0.5121,
1610.88,0.5122,
1610.75,0.5122,
1610.63,0.512,
1610.5,0.512,
1610.38,0.512,
1610.25,0.5119,
1610.13,0.5118,
1610,0.5118,
1609.88,0.512,
1609.75,0.5122,
1609.63,0.5124,
1609.5,0.5127,
1609.38,0.5129,
1609.25,0.5127,
1609.13,0.5121,
1609,0.5117,
1608.88,0.5117,
1608.75,0.512,
1608.63,0.5122,
1608.5,0.5122,
1608.38,0.5121,
1608.25,0.512,
1608.13,0.512,
1608,0.5123,
1607.88,0.5128,
1607.75,0.5129,
1607.63,0.5126,
1607.5,0.5121,
1607.38,0.512,
1607.25,0.5122,
1607.13,0.5126,
1607,0.5128,
1606.88,0.5127,
1606.75,0.5123,
1606.63,0.5119,
1606.5,0.5117,
1606.38,0.5118,
1606.25,0.512,
1606.13,0.5123,
1606,0.5123,
1605.88,0.5123,
1605.75,0.5121,
1605.63,0.5119,
1605.5,0.5119,
1605.38,0.5119,
1605.25,0.512,
1605.13,0.512,
1605,0.512,
1604.88,0.5119,
1604.75,0.5119,
1604.63,0.5121,
1604.5,0.5127,
1604.38,0.5134,
1604.25,0.5138,
1604.13,0.5138,
1604,0.5135,
1603.88,0.5133,
1603.75,0.5132,
1603.63,0.5131,
1603.5,0.5129,
1603.38,0.5128,
1603.25,0.5126,
1603.13,0.5124,
1603,0.5123,
1602.88,0.5124,
1602.75,0.5124,
1602.63,0.5121,
1602.5,0.5116,
1602.38,0.511,
1602.25,0.5108,
1602.13,0.5109,
1602,0.5114,
1601.88,0.512,
1601.75,0.5122,
1601.63,0.5121,
1601.5,0.5119,
1601.38,0.512,
1601.25,0.5123,
1601.13,0.5127,
1601,0.513,
1600.88,0.5129,
1600.75,0.5127,
1600.63,0.5124,
1600.5,0.5122,
1600.38,0.5121,
1600.25,0.5122,
1600.13,0.5122,
1600,0.5122,
1599.88,0.5122,
1599.75,0.5123,
1599.63,0.5124,
1599.5,0.5124,
1599.38,0.5121,
1599.25,0.5118,
1599.13,0.5114,
1599,0.5113,
1598.88,0.5116,
1598.75,0.512,
1598.63,0.5124,
1598.5,0.5125,
1598.38,0.5124,
1598.25,0.5123,
1598.13,0.5123,
1598,0.5125,
1597.88,0.5127,
1597.75,0.5127,
1597.63,0.5125,
1597.5,0.5123,
1597.38,0.5122,
1597.25,0.5122,
1597.13,0.5123,
1597,0.5123,
1596.88,0.5124,
1596.75,0.5123,
1596.63,0.5122,
1596.5,0.5121,
1596.38,0.5123,
1596.25,0.5126,
1596.13,0.5127,
1596,0.5126,
1595.88,0.5121,
1595.75,0.5118,
1595.63,0.5119,
1595.5,0.5123,
1595.38,0.5125,
1595.25,0.5124,
1595.13,0.5121,
1595,0.5118,
1594.88,0.5116,
1594.75,0.5118,
1594.63,0.5122,
1594.5,0.5126,
1594.38,0.5127,
1594.25,0.5125,
1594.13,0.5122,
1594,0.512,
1593.88,0.5121,
1593.75,0.5122,
1593.63,0.5123,
1593.5,0.512,
1593.38,0.5117,
1593.25,0.5115,
1593.13,0.5114,
1593,0.5116,
1592.88,0.5118,
1592.75,0.5118,
1592.63,0.5117,
1592.5,0.5116,
1592.38,0.5115,
1592.25,0.5115,
1592.13,0.5117,
1592,0.5119,
1591.88,0.5121,
1591.75,0.5122,
1591.63,0.5121,
1591.5,0.5122,
1591.38,0.5123,
1591.25,0.5125,
1591.13,0.5125,
1591,0.5122,
1590.88,0.5118,
1590.75,0.5116,
1590.63,0.5116,
1590.5,0.512,
1590.38,0.5123,
1590.25,0.5124,
1590.13,0.5123,
1590,0.5123,
1589.88,0.5124,
1589.75,0.5126,
1589.63,0.5127,
1589.5,0.5127,
1589.38,0.5123,
1589.25,0.5118,
1589.13,0.5113,
1589,0.5111,
1588.88,0.5113,
1588.75,0.5117,
1588.63,0.5119,
1588.5,0.5119,
1588.38,0.5118,
1588.25,0.5118,
1588.13,0.5119,
1588,0.512,
1587.88,0.512,
1587.75,0.5118,
1587.63,0.5116,
1587.5,0.5115,
1587.38,0.5117,
1587.25,0.5121,
1587.13,0.5125,
1587,0.5127,
1586.88,0.5126,
1586.75,0.5124,
1586.63,0.5123,
1586.5,0.5124,
1586.38,0.5126,
1586.25,0.5127,
1586.13,0.5127,
1586,0.5126,
1585.88,0.5124,
1585.75,0.5123,
1585.63,0.5122,
1585.5,0.5122,
1585.38,0.5121,
1585.25,0.5119,
1585.13,0.5116,
1585,0.5114,
1584.88,0.5114,
1584.75,0.5118,
1584.63,0.5122,
1584.5,0.5125,
1584.38,0.5125,
1584.25,0.5123,
1584.13,0.5121,
1584,0.512,
1583.88,0.5118,
1583.75,0.5116,
1583.63,0.5114,
1583.5,0.5112,
1583.38,0.5112,
1583.25,0.5114,
1583.13,0.5116,
1583,0.5118,
1582.88,0.5118,
1582.75,0.5116,
1582.63,0.5113,
1582.5,0.5112,
1582.38,0.5114,
1582.25,0.5117,
1582.13,0.5122,
1582,0.5125,
1581.88,0.5125,
1581.75,0.5125,
1581.63,0.5126,
1581.5,0.5127,
1581.38,0.5129,
1581.25,0.5129,
1581.13,0.5129,
1581,0.5127,
1580.88,0.5124,
1580.75,0.5123,
1580.63,0.5123,
1580.5,0.5124,
1580.38,0.5124,
1580.25,0.5122,
1580.13,0.5119,
1580,0.5119,
1579.88,0.5121,
1579.75,0.5123,
1579.63,0.5126,
1579.5,0.5128,
1579.38,0.5128,
1579.25,0.5127,
1579.13,0.5126,
1579,0.5125,
1578.88,0.5125,
1578.75,0.5124,
1578.63,0.5123,
1578.5,0.5122,
1578.38,0.5121,
1578.25,0.5122,
1578.13,0.5125,
1578,0.5129,
1577.88,0.5131,
1577.75,0.5129,
1577.63,0.5128,
1577.5,0.5127,
1577.38,0.5126,
1577.25,0.5125,
1577.13,0.5123,
1577,0.5124,
1576.88,0.5136,
1576.75,0.5168,
1576.63,0.5202,
1576.5,0.5222,
1576.38,0.5207,
1576.25,0.5146,
1576.13,0.5095,
1576,0.5096,
1575.88,0.5103,
1575.75,0.5106,
1575.63,0.5105,
1575.5,0.5107,
1575.38,0.5113,
1575.25,0.5117,
1575.13,0.512,
1575,0.5121,
1574.88,0.5123,
1574.75,0.5124,
1574.63,0.5123,
1574.5,0.5121,
1574.38,0.512,
1574.25,0.5119,
1574.13,0.512,
1574,0.5123,
1573.88,0.5127,
1573.75,0.5129,
1573.63,0.5127,
1573.5,0.5124,
1573.38,0.5123,
1573.25,0.5124,
1573.13,0.5126,
1573,0.5128,
1572.88,0.5128,
1572.75,0.5126,
1572.63,0.5122,
1572.5,0.5121,
1572.38,0.5123,
1572.25,0.5125,
1572.13,0.5126,
1572,0.5125,
1571.88,0.5122,
1571.75,0.5119,
1571.63,0.5118,
1571.5,0.512,
1571.38,0.5123,
1571.25,0.5124,
1571.13,0.5124,
1571,0.5123,
1570.88,0.5121,
1570.75,0.5117,
1570.63,0.5112,
1570.5,0.5109,
1570.38,0.5112,
1570.25,0.5113,
1570.13,0.5109,
1570,0.5107,
1569.88,0.5103,
1569.75,0.5099,
1569.63,0.5098,
1569.5,0.5093,
1569.38,0.509,
1569.25,0.5092,
1569.13,0.5104,
1569,0.5119,
1568.88,0.5127,
1568.75,0.5125,
1568.63,0.5116,
1568.5,0.5109,
1568.38,0.5108,
1568.25,0.5113,
1568.13,0.5118,
1568,0.5121,
1567.88,0.5122,
1567.75,0.5122,
1567.63,0.512,
1567.5,0.512,
1567.38,0.5122,
1567.25,0.5122,
1567.13,0.512,
1567,0.5116,
1566.88,0.5113,
1566.75,0.5113,
1566.63,0.5114,
1566.5,0.5115,
1566.38,0.5113,
1566.25,0.5111,
1566.13,0.5109,
1566,0.5107,
1565.88,0.5108,
1565.75,0.5108,
1565.63,0.5107,
1565.5,0.5107,
1565.38,0.5106,
1565.25,0.5102,
1565.13,0.51,
1565,0.5101,
1564.88,0.5108,
1564.75,0.5115,
1564.63,0.5112,
1564.5,0.5105,
1564.38,0.51,
1564.25,0.5101,
1564.13,0.5107,
1564,0.5114,
1563.88,0.5121,
1563.75,0.5125,
1563.63,0.5124,
1563.5,0.512,
1563.38,0.5117,
1563.25,0.5118,
1563.13,0.512,
1563,0.5122,
1562.88,0.5122,
1562.75,0.5122,
1562.63,0.5121,
1562.5,0.5123,
1562.38,0.5127,
1562.25,0.5132,
1562.13,0.5134,
1562,0.5133,
1561.88,0.5132,
1561.75,0.5131,
1561.63,0.5131,
1561.5,0.513,
1561.38,0.5131,
1561.25,0.5131,
1561.13,0.5131,
1561,0.5139,
1560.88,0.5164,
1560.75,0.5203,
1560.63,0.522,
1560.5,0.5191,
1560.38,0.5134,
1560.25,0.5109,
1560.13,0.5104,
1560,0.5084,
1559.88,0.5057,
1559.75,0.5037,
1559.63,0.5036,
1559.5,0.5043,
1559.38,0.5046,
1559.25,0.5053,
1559.13,0.5076,
1559,0.5111,
1558.88,0.5127,
1558.75,0.5124,
1558.63,0.5108,
1558.5,0.5089,
1558.38,0.5094,
1558.25,0.5095,
1558.13,0.5091,
1558,0.5078,
1557.88,0.5069,
1557.75,0.5081,
1557.63,0.5094,
1557.5,0.5101,
1557.38,0.5105,
1557.25,0.5105,
1557.13,0.5104,
1557,0.5104,
1556.88,0.511,
1556.75,0.5118,
1556.63,0.5123,
1556.5,0.5124,
1556.38,0.5122,
1556.25,0.5118,
1556.13,0.5113,
1556,0.5111,
1555.88,0.5113,
1555.75,0.5115,
1555.63,0.5115,
1555.5,0.5113,
1555.38,0.5113,
1555.25,0.5111,
1555.13,0.5111,
1555,0.5116,
1554.88,0.5127,
1554.75,0.5127,
1554.63,0.5117,
1554.5,0.5093,
1554.38,0.507,
1554.25,0.5067,
1554.13,0.5074,
1554,0.5081,
1553.88,0.5086,
1553.75,0.5091,
1553.63,0.5098,
1553.5,0.5104,
1553.38,0.5109,
1553.25,0.5112,
1553.13,0.5114,
1553,0.5113,
1552.88,0.5111,
1552.75,0.511,
1552.63,0.511,
1552.5,0.5113,
1552.38,0.5117,
1552.25,0.5119,
1552.13,0.5117,
1552,0.5113,
1551.88,0.5111,
1551.75,0.5113,
1551.63,0.5116,
1551.5,0.5117,
1551.38,0.5116,
1551.25,0.5113,
1551.13,0.5109,
1551,0.5108,
1550.88,0.5111,
1550.75,0.5117,
1550.63,0.5117,
1550.5,0.5108,
1550.38,0.5095,
1550.25,0.5091,
1550.13,0.5095,
1550,0.5096,
1549.88,0.5092,
1549.75,0.5089,
1549.63,0.5094,
1549.5,0.5101,
1549.38,0.5104,
1549.25,0.5106,
1549.13,0.5112,
1549,0.5119,
1548.88,0.5123,
1548.75,0.5124,
1548.63,0.5122,
1548.5,0.5121,
1548.38,0.5121,
1548.25,0.512,
1548.13,0.512,
1548,0.5121,
1547.88,0.5122,
1547.75,0.5126,
1547.63,0.5129,
1547.5,0.513,
1547.38,0.5127,
1547.25,0.512,
1547.13,0.5114,
1547,0.511,
1546.88,0.511,
1546.75,0.5112,
1546.63,0.5115,
1546.5,0.5115,
1546.38,0.5112,
1546.25,0.511,
1546.13,0.511,
1546,0.5108,
1545.88,0.5106,
1545.75,0.5107,
1545.63,0.5109,
1545.5,0.5106,
1545.38,0.5104,
1545.25,0.5104,
1545.13,0.5107,
1545,0.511,
1544.88,0.5105,
1544.75,0.5095,
1544.63,0.509,
1544.5,0.5093,
1544.38,0.51,
1544.25,0.5106,
1544.13,0.5111,
1544,0.5116,
1543.88,0.5117,
1543.75,0.5115,
1543.63,0.5114,
1543.5,0.5116,
1543.38,0.5118,
1543.25,0.5114,
1543.13,0.5107,
1543,0.51,
1542.88,0.5099,
1542.75,0.5101,
1542.63,0.5101,
1542.5,0.5087,
1542.38,0.5084,
1542.25,0.5105,
1542.13,0.511,
1542,0.5098,
1541.88,0.5095,
1541.75,0.5097,
1541.63,0.5101,
1541.5,0.5106,
1541.38,0.5113,
1541.25,0.5118,
1541.13,0.512,
1541,0.5124,
1540.88,0.5131,
1540.75,0.513,
1540.63,0.5113,
1540.5,0.5093,
1540.38,0.5075,
1540.25,0.5062,
1540.13,0.5063,
1540,0.5061,
1539.88,0.5059,
1539.75,0.5065,
1539.63,0.5092,
1539.5,0.5123,
1539.38,0.5138,
1539.25,0.5132,
1539.13,0.5107,
1539,0.509,
1538.88,0.5102,
1538.75,0.5107,
1538.63,0.5105,
1538.5,0.5102,
1538.38,0.5106,
1538.25,0.5115,
1538.13,0.512,
1538,0.5118,
1537.88,0.5115,
1537.75,0.5114,
1537.63,0.5117,
1537.5,0.512,
1537.38,0.5121,
1537.25,0.5121,
1537.13,0.5122,
1537,0.5121,
1536.88,0.512,
1536.75,0.512,
1536.63,0.5121,
1536.5,0.5122,
1536.38,0.5123,
1536.25,0.5125,
1536.13,0.5128,
1536,0.513,
1535.88,0.513,
1535.75,0.5128,
1535.63,0.5125,
1535.5,0.5122,
1535.38,0.5121,
1535.25,0.512,
1535.13,0.5118,
1535,0.5116,
1534.88,0.5113,
1534.75,0.5109,
1534.63,0.5106,
1534.5,0.5108,
1534.38,0.5113,
1534.25,0.5116,
1534.13,0.5119,
1534,0.5116,
1533.88,0.5112,
1533.75,0.5108,
1533.63,0.5098,
1533.5,0.5089,
1533.38,0.5091,
1533.25,0.5103,
1533.13,0.5115,
1533,0.5117,
1532.88,0.5115,
1532.75,0.5115,
1532.63,0.512,
1532.5,0.5126,
1532.38,0.5129,
1532.25,0.5128,
1532.13,0.5124,
1532,0.5119,
1531.88,0.5114,
1531.75,0.5112,
1531.63,0.5114,
1531.5,0.5117,
1531.38,0.5116,
1531.25,0.5114,
1531.13,0.5115,
1531,0.5119,
1530.88,0.5123,
1530.75,0.5124,
1530.63,0.5122,
1530.5,0.5119,
1530.38,0.5116,
1530.25,0.5114,
1530.13,0.5114,
1530,0.5114,
1529.88,0.5111,
1529.75,0.5108,
1529.63,0.5108,
1529.5,0.5109,
1529.38,0.511,
1529.25,0.511,
1529.13,0.5111,
1529,0.5113,
1528.88,0.5115,
1528.75,0.5118,
1528.63,0.5121,
1528.5,0.5123,
1528.38,0.512,
1528.25,0.511,
1528.13,0.5101,
1528,0.5099,
1527.88,0.5105,
1527.75,0.5111,
1527.63,0.5113,
1527.5,0.511,
1527.38,0.5109,
1527.25,0.511,
1527.13,0.5111,
1527,0.5109,
1526.88,0.5107,
1526.75,0.5107,
1526.63,0.5109,
1526.5,0.511,
1526.38,0.5108,
1526.25,0.5106,
1526.13,0.5112,
1526,0.512,
1525.88,0.5123,
1525.75,0.5119,
1525.63,0.5105,
1525.5,0.5091,
1525.38,0.5089,
1525.25,0.5089,
1525.13,0.509,
1525,0.5094,
1524.88,0.5105,
1524.75,0.5119,
1524.63,0.5128,
1524.5,0.5131,
1524.38,0.5134,
1524.25,0.5136,
1524.13,0.5137,
1524,0.5135,
1523.88,0.5133,
1523.75,0.5134,
1523.63,0.5136,
1523.5,0.5134,
1523.38,0.513,
1523.25,0.5126,
1523.13,0.5118,
1523,0.5107,
1522.88,0.5099,
1522.75,0.5093,
1522.63,0.5088,
1522.5,0.5085,
1522.38,0.5081,
1522.25,0.5079,
1522.13,0.5081,
1522,0.5092,
1521.88,0.5116,
1521.75,0.5141,
1521.63,0.5145,
1521.5,0.5133,
1521.38,0.5107,
1521.25,0.5086,
1521.13,0.5094,
1521,0.51,
1520.88,0.5099,
1520.75,0.5094,
1520.63,0.5094,
1520.5,0.5103,
1520.38,0.5117,
1520.25,0.5126,
1520.13,0.513,
1520,0.5128,
1519.88,0.5119,
1519.75,0.5111,
1519.63,0.511,
1519.5,0.5116,
1519.38,0.5123,
1519.25,0.5124,
1519.13,0.5123,
1519,0.5124,
1518.88,0.5127,
1518.75,0.5129,
1518.63,0.5132,
1518.5,0.5133,
1518.38,0.513,
1518.25,0.5121,
1518.13,0.5109,
1518,0.5098,
1517.88,0.5089,
1517.75,0.5084,
1517.63,0.5084,
1517.5,0.5086,
1517.38,0.509,
1517.25,0.5094,
1517.13,0.5093,
1517,0.5097,
1516.88,0.5109,
1516.75,0.5127,
1516.63,0.5139,
1516.5,0.5135,
1516.38,0.5123,
1516.25,0.5115,
1516.13,0.5113,
1516,0.5115,
1515.88,0.5117,
1515.75,0.5118,
1515.63,0.5122,
1515.5,0.5129,
1515.38,0.5133,
1515.25,0.5132,
1515.13,0.5128,
1515,0.5123,
1514.88,0.5121,
1514.75,0.5117,
1514.63,0.5113,
1514.5,0.5112,
1514.38,0.5115,
1514.25,0.512,
1514.13,0.5122,
1514,0.5122,
1513.88,0.5122,
1513.75,0.5125,
1513.63,0.513,
1513.5,0.5137,
1513.38,0.5144,
1513.25,0.5148,
1513.13,0.5146,
1513,0.5142,
1512.88,0.5141,
1512.75,0.5139,
1512.63,0.5134,
1512.5,0.5125,
1512.38,0.5116,
1512.25,0.5116,
1512.13,0.512,
1512,0.5119,
1511.88,0.5117,
1511.75,0.5115,
1511.63,0.5118,
1511.5,0.5125,
1511.38,0.5133,
1511.25,0.5143,
1511.13,0.5151,
1511,0.5151,
1510.88,0.5145,
1510.75,0.5137,
1510.63,0.5128,
1510.5,0.5122,
1510.38,0.512,
1510.25,0.5121,
1510.13,0.512,
1510,0.5119,
1509.88,0.5117,
1509.75,0.5117,
1509.63,0.5119,
1509.5,0.5116,
1509.38,0.5108,
1509.25,0.5102,
1509.13,0.5103,
1509,0.5105,
1508.88,0.5106,
1508.75,0.5108,
1508.63,0.5112,
1508.5,0.5116,
1508.38,0.5112,
1508.25,0.5103,
1508.13,0.5098,
1508,0.51,
1507.88,0.5103,
1507.75,0.5106,
1507.63,0.5114,
1507.5,0.512,
1507.38,0.5106,
1507.25,0.5076,
1507.13,0.5055,
1507,0.5049,
1506.88,0.5053,
1506.75,0.506,
1506.63,0.5067,
1506.5,0.5073,
1506.38,0.5083,
1506.25,0.5098,
1506.13,0.5116,
1506,0.5121,
1505.88,0.5117,
1505.75,0.5106,
1505.63,0.5092,
1505.5,0.5095,
1505.38,0.5108,
1505.25,0.5115,
1505.13,0.5114,
1505,0.5112,
1504.88,0.5115,
1504.75,0.512,
1504.63,0.5125,
1504.5,0.513,
1504.38,0.5135,
1504.25,0.5136,
1504.13,0.5136,
1504,0.5136,
1503.88,0.5137,
1503.75,0.5139,
1503.63,0.5139,
1503.5,0.5135,
1503.38,0.513,
1503.25,0.5125,
1503.13,0.5122,
1503,0.5122,
1502.88,0.5126,
1502.75,0.513,
1502.63,0.5133,
1502.5,0.5136,
1502.38,0.514,
1502.25,0.5145,
1502.13,0.515,
1502,0.515,
1501.88,0.5148,
1501.75,0.5144,
1501.63,0.5139,
1501.5,0.5136,
1501.38,0.5134,
1501.25,0.5135,
1501.13,0.5137,
1501,0.5137,
1500.88,0.5135,
1500.75,0.5133,
1500.63,0.5135,
1500.5,0.5139,
1500.38,0.5141,
1500.25,0.514,
1500.13,0.5135,
1500,0.5131,
1499.88,0.513,
1499.75,0.5132,
1499.63,0.5133,
1499.5,0.5134,
1499.38,0.5135,
1499.25,0.5131,
1499.13,0.5124,
1499,0.5117,
1498.88,0.5112,
1498.75,0.5109,
1498.63,0.5108,
1498.5,0.5108,
1498.38,0.5113,
1498.25,0.5124,
1498.13,0.514,
1498,0.5152,
1497.88,0.5156,
1497.75,0.5153,
1497.63,0.5147,
1497.5,0.5138,
1497.38,0.5129,
1497.25,0.5121,
1497.13,0.5112,
1497,0.5103,
1496.88,0.5102,
1496.75,0.5108,
1496.63,0.5106,
1496.5,0.5096,
1496.38,0.5082,
1496.25,0.5075,
1496.13,0.5081,
1496,0.5088,
1495.88,0.5092,
1495.75,0.5096,
1495.63,0.5104,
1495.5,0.5117,
1495.38,0.5127,
1495.25,0.5132,
1495.13,0.5134,
1495,0.5133,
1494.88,0.5131,
1494.75,0.5129,
1494.63,0.5127,
1494.5,0.5126,
1494.38,0.5123,
1494.25,0.5119,
1494.13,0.5117,
1494,0.5118,
1493.88,0.5121,
1493.75,0.5125,
1493.63,0.5126,
1493.5,0.5126,
1493.38,0.5124,
1493.25,0.5119,
1493.13,0.5117,
1493,0.5117,
1492.88,0.5118,
1492.75,0.5116,
1492.63,0.5113,
1492.5,0.511,
1492.38,0.511,
1492.25,0.5113,
1492.13,0.5116,
1492,0.5118,
1491.88,0.5118,
1491.75,0.5116,
1491.63,0.5114,
1491.5,0.512,
1491.38,0.5131,
1491.25,0.5139,
1491.13,0.5137,
1491,0.5123,
1490.88,0.5107,
1490.75,0.5099,
1490.63,0.5099,
1490.5,0.5102,
1490.38,0.5106,
1490.25,0.5109,
1490.13,0.511,
1490,0.5111,
1489.88,0.5112,
1489.75,0.5116,
1489.63,0.5119,
1489.5,0.5118,
1489.38,0.5116,
1489.25,0.5119,
1489.13,0.5125,
1489,0.5133,
1488.88,0.5137,
1488.75,0.5141,
1488.63,0.5141,
1488.5,0.5138,
1488.38,0.5134,
1488.25,0.513,
1488.13,0.5126,
1488,0.5121,
1487.88,0.5116,
1487.75,0.5108,
1487.63,0.5099,
1487.5,0.5097,
1487.38,0.5103,
1487.25,0.5114,
1487.13,0.5119,
1487,0.5116,
1486.88,0.5113,
1486.75,0.5114,
1486.63,0.5117,
1486.5,0.512,
1486.38,0.512,
1486.25,0.5121,
1486.13,0.5123,
1486,0.5123,
1485.88,0.5122,
1485.75,0.5123,
1485.63,0.5126,
1485.5,0.5128,
1485.38,0.5129,
1485.25,0.5128,
1485.13,0.5126,
1485,0.5125,
1484.88,0.5125,
1484.75,0.513,
1484.63,0.5137,
1484.5,0.5144,
1484.38,0.5146,
1484.25,0.5145,
1484.13,0.5141,
1484,0.5138,
1483.88,0.5135,
1483.75,0.5134,
1483.63,0.5131,
1483.5,0.5127,
1483.38,0.5125,
1483.25,0.5127,
1483.13,0.5129,
1483,0.5131,
1482.88,0.513,
1482.75,0.5129,
1482.63,0.5128,
1482.5,0.5127,
1482.38,0.5127,
1482.25,0.5129,
1482.13,0.513,
1482,0.5127,
1481.88,0.512,
1481.75,0.5114,
1481.63,0.5111,
1481.5,0.5112,
1481.38,0.5117,
1481.25,0.5124,
1481.13,0.5129,
1481,0.513,
1480.88,0.513,
1480.75,0.5136,
1480.63,0.5148,
1480.5,0.5158,
1480.38,0.516,
1480.25,0.5156,
1480.13,0.5148,
1480,0.5139,
1479.88,0.5132,
1479.75,0.5129,
1479.63,0.5128,
1479.5,0.5128,
1479.38,0.5125,
1479.25,0.5122,
1479.13,0.512,
1479,0.512,
1478.88,0.5121,
1478.75,0.5122,
1478.63,0.5122,
1478.5,0.5122,
1478.38,0.5121,
1478.25,0.5124,
1478.13,0.5129,
1478,0.5135,
1477.88,0.5138,
1477.75,0.5139,
1477.63,0.5137,
1477.5,0.5134,
1477.38,0.5132,
1477.25,0.513,
1477.13,0.5127,
1477,0.5117,
1476.88,0.5104,
1476.75,0.5092,
1476.63,0.509,
1476.5,0.5098,
1476.38,0.5104,
1476.25,0.5105,
1476.13,0.5104,
1476,0.5106,
1475.88,0.5111,
1475.75,0.5118,
1475.63,0.5125,
1475.5,0.513,
1475.38,0.5131,
1475.25,0.5128,
1475.13,0.5125,
1475,0.5127,
1474.88,0.5131,
1474.75,0.5134,
1474.63,0.5136,
1474.5,0.5134,
1474.38,0.5129,
1474.25,0.5125,
1474.13,0.513,
1474,0.5136,
1473.88,0.5127,
1473.75,0.5102,
1473.63,0.5072,
1473.5,0.5059,
1473.38,0.5068,
1473.25,0.5081,
1473.13,0.509,
1473,0.5095,
1472.88,0.5097,
1472.75,0.5099,
1472.63,0.5101,
1472.5,0.5098,
1472.38,0.5089,
1472.25,0.5078,
1472.13,0.5071,
1472,0.5075,
1471.88,0.5083,
1471.75,0.5089,
1471.63,0.5094,
1471.5,0.5102,
1471.38,0.5112,
1471.25,0.5119,
1471.13,0.5119,
1471,0.5118,
1470.88,0.512,
1470.75,0.5124,
1470.63,0.5128,
1470.5,0.5134,
1470.38,0.5141,
1470.25,0.5147,
1470.13,0.5149,
1470,0.5152,
1469.88,0.5156,
1469.75,0.5159,
1469.63,0.5158,
1469.5,0.5153,
1469.38,0.5145,
1469.25,0.5137,
1469.13,0.5131,
1469,0.5128,
1468.88,0.5126,
1468.75,0.5124,
1468.63,0.5122,
1468.5,0.5121,
1468.38,0.5125,
1468.25,0.5131,
1468.13,0.5136,
1468,0.5138,
1467.88,0.5134,
1467.75,0.5128,
1467.63,0.5122,
1467.5,0.5121,
1467.38,0.5124,
1467.25,0.5128,
1467.13,0.513,
1467,0.5129,
1466.88,0.5126,
1466.75,0.5123,
1466.63,0.5124,
1466.5,0.5128,
1466.38,0.5131,
1466.25,0.5132,
1466.13,0.5131,
1466,0.513,
1465.88,0.5129,
1465.75,0.5127,
1465.63,0.5123,
1465.5,0.5121,
1465.38,0.5117,
1465.25,0.5108,
1465.13,0.51,
1465,0.5096,
1464.88,0.5095,
1464.75,0.5096,
1464.63,0.5095,
1464.5,0.5096,
1464.38,0.5101,
1464.25,0.511,
1464.13,0.512,
1464,0.5126,
1463.88,0.5128,
1463.75,0.5127,
1463.63,0.5126,
1463.5,0.5126,
1463.38,0.5128,
1463.25,0.5132,
1463.13,0.5135,
1463,0.5139,
1462.88,0.5144,
1462.75,0.5147,
1462.63,0.5146,
1462.5,0.5145,
1462.38,0.5143,
1462.25,0.5141,
1462.13,0.5136,
1462,0.5128,
1461.88,0.5122,
1461.75,0.5118,
1461.63,0.5118,
1461.5,0.5121,
1461.38,0.5126,
1461.25,0.5128,
1461.13,0.5129,
1461,0.5131,
1460.88,0.5134,
1460.75,0.5136,
1460.63,0.5135,
1460.5,0.5133,
1460.38,0.5131,
1460.25,0.5131,
1460.13,0.5132,
1460,0.5134,
1459.88,0.5139,
1459.75,0.5142,
1459.63,0.5139,
1459.5,0.513,
1459.38,0.5119,
1459.25,0.5114,
1459.13,0.5112,
1459,0.511,
1458.88,0.5109,
1458.75,0.5108,
1458.63,0.5107,
1458.5,0.511,
1458.38,0.5119,
1458.25,0.5128,
1458.13,0.5132,
1458,0.5126,
1457.88,0.5115,
1457.75,0.5109,
1457.63,0.5113,
1457.5,0.5126,
1457.38,0.5131,
1457.25,0.5106,
1457.13,0.5074,
1457,0.5088,
1456.88,0.5107,
1456.75,0.5091,
1456.63,0.5072,
1456.5,0.507,
1456.38,0.5083,
1456.25,0.5099,
1456.13,0.5109,
1456,0.5115,
1455.88,0.5121,
1455.75,0.5125,
1455.63,0.5123,
1455.5,0.5113,
1455.38,0.5106,
1455.25,0.5107,
1455.13,0.5111,
1455,0.5115,
1454.88,0.5119,
1454.75,0.5124,
1454.63,0.513,
1454.5,0.5133,
1454.38,0.5134,
1454.25,0.5135,
1454.13,0.514,
1454,0.5146,
1453.88,0.5151,
1453.75,0.5154,
1453.63,0.5153,
1453.5,0.5149,
1453.38,0.5144,
1453.25,0.514,
1453.13,0.5139,
1453,0.5137,
1452.88,0.5134,
1452.75,0.5132,
1452.63,0.5132,
1452.5,0.5131,
1452.38,0.5128,
